1-qid,two_realRank,State,map_AdaRank,map_AdaRank_rerank,map_AdaRank_x,map_LambdaMART,map_LambdaMART_rerank,map_LambdaMART_x,map_LambdaRank,map_LambdaRank_rerank,map_LambdaRank_x,map_ListNet,map_ListNet_rerank,map_ListNet_x,map_MART,map_MART_rerank,map_MART_x,map_RankBoost,map_RankBoost_rerank,map_RankBoost_x,map_RankNet,map_RankNet_rerank,map_RankNet_x,map_coordinate_ascent,map_Cord.Ascent_rerank,map_coordinate_ascent_x,map_linear_regression,map_Lin.Regression_rerank,map_linear_regression_x,map_random_forest,map_Rand.Forest_rerank,map_random_forest_x,ndcg10_AdaRank,ndcg10_AdaRank_rerank,ndcg10_AdaRank_x,ndcg10_LambdaMART,ndcg10_LambdaMART_rerank,ndcg10_LambdaMART_x,ndcg10_LambdaRank,ndcg10_LambdaRank_rerank,ndcg10_LambdaRank_x,ndcg10_ListNet,ndcg10_ListNet_rerank,ndcg10_ListNet_x,ndcg10_MART,ndcg10_MART_rerank,ndcg10_MART_x,ndcg10_RankBoost,ndcg10_RankBoost_rerank,ndcg10_RankBoost_x,ndcg10_RankNet,ndcg10_RankNet_rerank,ndcg10_RankNet_x,ndcg10_coordinate_ascent,ndcg10_coordinate_ascent_rerank,ndcg10_coordinate_ascent_x,ndcg10_linear_regression,ndcg10_linear_regression_rerank,ndcg10_linear_regression_x,ndcg10_random_forest,ndcg10_random_forest_rerank,ndcg10_random_forest_x,ndcg50_AdaRank,ndcg50_AdaRank_rerank,ndcg50_AdaRank_x,ndcg50_LambdaMART,ndcg50_LambdaMART_rerank,ndcg50_LambdaMART_x,ndcg50_LambdaRank,ndcg50_LambdaRank_rerank,ndcg50_LambdaRank_x,ndcg50_ListNet,ndcg50_ListNet_rerank,ndcg50_ListNet_x,ndcg50_MART,ndcg50_MART_rerank,ndcg50_MART_x,ndcg50_RankBoost,ndcg50_RankBoost_rerank,ndcg50_RankBoost_x,ndcg50_RankNet,ndcg50_RankNet_rerank,ndcg50_RankNet_x,ndcg50_coordinate_ascent,ndcg50_coordinate_ascent_rerank,ndcg50_coordinate_ascent_x,ndcg50_linear_regression,ndcg50_linear_regression_rerank,ndcg50_linear_regression_x,ndcg50_random_forest,ndcg50_random_forest_rerank,ndcg50_random_forest_x
2015,20,Georgia,710.0724814,34,0.871732482,0.200000003,8,0.501973031,0.456041783,13,0.302876965,0.539456207,33,0.686925585,28.93249321,19,0.588689881,3.571331215,25,0.563000232,0.461126712,36,0.763982411,0.004234353,18,0.579337126,27.76887189,21,0.434744292,2.807100177,20,0.576619415,,,,12316785,8,1,0.441915888,1,,0.383613133,37,0.576183604,28.93249321,19,0.588689881,3.571331215,25,0.563000232,0.52773172,29,0.845095495,0.617258617,16,0.863363944,27.76887189,21,0.434744292,2.825329233,20,0.580442358,,,,-5.244963646,20,0.400420203,0.547318818,20,0.681483769,0.412833694,31,0.714706296,28.93249321,19,0.588689881,3.571331215,25,0.563000232,0.439544384,30,0.682114285,0.336698386,34,0.709638635,27.76887189,21,0.434744292,2.777251115,19,0.569759274
2015,21,South Carolina,732.0196597,22,0.902336931,0.200000003,8,0.501973031,0.455651481,32,0.212524157,0.560124763,16,0.750246188,25.47237015,24,0.518311012,3.479640448,28,0.545257781,0.461297462,25,0.793546555,-0.008191482,25,0.548872637,28.58928747,18,0.441211729,2.823658438,19,0.580090727,,,,13814410,6,1,0.441915888,1,,0.394348761,15,0.625204265,25.47237015,24,0.518311012,3.479640448,28,0.545257781,0.528340674,19,0.875872144,0.627899282,4,0.893758585,28.58928747,18,0.441211729,2.845458444,19,0.584652358,,,,-15.21632481,30,0.22295993,0.547342231,16,0.686896532,0.423176953,17,0.753703565,25.47237015,24,0.518311012,3.479640448,28,0.545257781,0.441037587,16,0.714121496,0.351832264,20,0.780559174,28.58928747,18,0.441211729,2.733082142,21,0.560495139
2015,22,Kansas,782.6081731,4,0.972880559,0.200000003,8,0.501973031,0.455449641,47,0.165799342,0.55668196,17,0.739698748,23.050457,26,0.469049323,3.966308036,15,0.639429489,0.461481825,16,0.825467833,0.002909223,19,0.576088297,25.39589627,23,0.416037832,2.431819061,26,0.497944596,,,,-10531297,43,1,0.441915888,1,,0.386874267,27,0.591074485,23.050457,26,0.469049323,3.966308036,15,0.639429489,0.528630658,13,0.890527948,0.625034759,9,0.885576188,25.39589627,23,0.416037832,2.460540572,26,0.504147247,,,,-11.18890285,26,0.294635941,0.547442005,10,0.709963395,0.419447644,21,0.739642922,23.050457,26,0.469049323,3.966308036,15,0.639429489,0.440194636,21,0.696052618,0.366734681,3,0.850395038,25.39589627,23,0.416037832,2.311710145,26,0.472115286
2015,23,Colorado,749.8933807,12,0.927261109,0.200000003,8,0.501973031,0.4556534,31,0.212968378,0.550336899,26,0.720259891,28.82204819,20,0.58644343,3.823828319,18,0.611859216,0.461411064,20,0.813216041,-0.006210522,22,0.553729368,28.50925233,19,0.440580802,2.496324647,24,0.511467699,,,,3375727,35,1,0.441915888,1,,0.384145843,33,0.578616043,28.82204819,20,0.58644343,3.823828319,18,0.611859216,0.528302448,20,0.873940167,0.621478321,13,0.875417363,28.50925233,19,0.440580802,2.594297187,23,0.532122282,,,,0.872416198,17,0.509291186,0.547273906,24,0.67110047,0.417064903,25,0.730659257,28.82204819,20,0.58644343,3.823828319,18,0.611859216,0.439845852,26,0.688576328,0.358833177,10,0.813366925,28.50925233,19,0.440580802,2.463377264,25,0.503926412
2015,24,Oregon,708.260572,35,0.869205848,0.200000003,8,0.501973031,0.455696551,27,0.222957751,0.561858156,14,0.755556647,27.19968033,22,0.553444484,3.217475222,31,0.494527986,0.461512224,15,0.830731117,-0.043993771,38,0.461095969,22.20569353,26,0.39088907,2.554081261,23,0.523575932,,,,3541709.25,34,1,0.441915888,1,,0.394282803,16,0.624903091,27.19968033,22,0.553444484,3.217475222,31,0.494527986,0.528141964,22,0.865829279,0.59719022,27,0.806039361,22.20569353,26,0.39088907,2.51979379,24,0.516539986,,,,-10.89187527,25,0.29992214,0.547021899,39,0.612838393,0.426148916,15,0.764908777,27.19968033,22,0.553444484,3.217475222,31,0.494527986,0.441000952,17,0.713336206,0.354402126,17,0.79260209,22.20569353,26,0.39088907,2.587270756,22,0.529912212
2015,25,Wisconsin,712.6401539,32,0.875312997,0.200000003,8,0.501973031,0.455566371,37,0.192821626,0.541161895,32,0.692151166,19.3201046,32,0.393173993,3.759968726,19,0.599502184,0.461440243,19,0.818268155,0.00908404,15,0.591227131,18.22100474,31,0.359477276,1.945067324,31,0.395900812,,,,10707653,18,1,0.441915888,1,,0.38311603,39,0.573913747,19.3201046,32,0.393173993,3.759968726,19,0.599502184,0.527754502,28,0.846246906,0.627943519,3,0.893884946,18.22100474,31,0.359477276,1.962876,31,0.400061297,,,,-16.95134163,32,0.192081843,0.547195091,31,0.652879041,0.408594289,35,0.698722434,19.3201046,32,0.393173993,3.759968726,19,0.599502184,0.439429637,32,0.679654666,0.358430267,11,0.811478804,18.22100474,31,0.359477276,1.984380448,31,0.403460153
2015,26,Ohio,542.2765058,46,0.637747806,0.200000003,8,0.501973031,0.45704262,7,0.534565437,0.533619324,38,0.669043592,28.00288963,21,0.569781753,3.122536811,33,0.476157105,0.461098373,37,0.759075723,-0.015912823,28,0.529942183,29.63675046,17,0.449469009,3.142773876,16,0.646990841,,,,11499818,12,1,0.441915888,1,,0.391676487,20,0.613002219,28.00288963,21,0.569781753,3.122536811,33,0.476157105,0.526964861,38,0.806338352,0.587551309,36,0.778506192,29.63675046,17,0.449469009,3.069267717,16,0.6314618,,,,-0.295334756,19,0.488508727,0.546645461,42,0.525809213,0.418231698,22,0.735058431,28.00288963,21,0.569781753,3.122536811,33,0.476157105,0.440278554,19,0.697851405,0.349003878,22,0.767304763,29.63675046,17,0.449469009,3.083231267,16,0.633936488
2015,27,Arkansas,696.1211232,38,0.852277879,0.200000003,8,0.501973031,0.455593832,35,0.199178638,0.561776138,15,0.755305375,26.77949142,23,0.544897846,3.074174454,36,0.466798837,0.461529174,13,0.833665925,-0.020988146,29,0.517498986,20.37139611,28,0.376429077,2.475607575,25,0.507124523,,,,-45518140,45,1,0.441915888,1,,0.395839043,9,0.632009142,26.77949142,23,0.544897846,3.074174454,36,0.466798837,0.528141639,23,0.865812874,0.589291864,34,0.783478018,20.37139611,28,0.376429077,2.4703119,25,0.506190908,,,,-8.197582245,24,0.347872462,0.547055562,38,0.620621209,0.421749102,20,0.748320126,26.77949142,23,0.544897846,3.074174454,36,0.466798837,0.441309751,14,0.719955396,0.342102041,30,0.734961297,20.37139611,28,0.376429077,2.500417317,24,0.511695306
2015,28,Minnesota,677.7470327,41,0.826655956,0.200000003,8,0.501973031,0.455806711,23,0.248459114,0.550833644,25,0.721781729,20.3484745,29,0.414091026,3.540112011,26,0.556959218,0.461317357,24,0.796991353,-0.004516461,21,0.557882706,15.86467668,34,0.340902051,2.148371864,29,0.438522056,,,,11475612,14,1,0.441915888,1,,0.394847111,11,0.627479815,20.3484745,29,0.414091026,3.540112011,26,0.556959218,0.527679313,30,0.842446838,0.596139603,28,0.803038314,15.86467668,34,0.340902051,2.203732385,28,0.450436122,,,,-15.79465675,31,0.212667359,0.547083055,36,0.626977308,0.415387859,27,0.724336285,20.3484745,29,0.414091026,3.540112011,26,0.556959218,0.4402763,20,0.697803095,0.356048568,14,0.800317662,15.86467668,34,0.340902051,2.127584406,30,0.433496189
2015,29,Iowa,730.5390585,24,0.900272293,0.200000003,8,0.501973031,0.45545856,45,0.167864001,0.564804067,12,0.764581798,19.65347862,30,0.399954817,3.824312228,16,0.611952854,0.461621457,11,0.849644093,-0.008671687,26,0.547695317,23.97183724,25,0.404811799,2.062234267,30,0.420463967,,,,8053482.5,21,1,0.441915888,1,,0.394809203,12,0.627306719,19.65347862,30,0.399954817,3.824312228,16,0.611952854,0.528743389,12,0.896225384,0.627803908,5,0.893486154,23.97183724,25,0.404811799,2.128121747,30,0.434622247,,,,-12.83638287,28,0.265315747,0.547210513,29,0.656444465,0.425061519,16,0.760808958,19.65347862,30,0.399954817,3.824312228,16,0.611952854,0.441655161,12,0.727359347,0.361934083,7,0.827898426,23.97183724,25,0.404811799,2.141645759,29,0.43644546
2015,30,Arizona,740.2921122,16,0.91387253,0.200000003,8,0.501973031,0.455445836,48,0.164918406,0.551492733,22,0.723800928,21.6839962,28,0.441255524,3.540112011,26,0.556959218,0.46146324,17,0.822249975,-0.014455353,27,0.533515471,20.6544311,27,0.378660277,2.284787162,27,0.467120481,,,,12226105,10,1,0.441915888,1,,0.385191981,32,0.583392886,21.6839962,28,0.441255524,3.540112011,26,0.556959218,0.528170952,21,0.867294369,0.634479083,2,0.912553526,20.6544311,27,0.378660277,2.278371616,27,0.466046827,,,,-11.4280777,27,0.290379348,0.547257801,25,0.667377079,0.416392635,26,0.728124599,21.6839962,28,0.441255524,3.540112011,26,0.556959218,0.439813721,28,0.687887596,0.368145234,2,0.857005189,20.6544311,27,0.378660277,2.272287633,27,0.463846687
2015,31,Washington,680.5779879,40,0.830603608,0.200000003,8,0.501973031,0.455954191,16,0.282599914,0.522029665,40,0.633537281,22.39351845,27,0.4556872,2.960932932,37,0.444886246,0.461450792,18,0.82009454,-0.008015023,24,0.549305263,19.38878006,30,0.368682993,2.209483811,28,0.451333709,,,,5095176.5,26,1,0.441915888,1,,0.374713047,41,0.535544328,22.39351845,27,0.4556872,2.960932932,37,0.444886246,0.526874852,40,0.801789277,0.59208402,32,0.791453701,19.38878006,30,0.368682993,2.199557198,29,0.449562886,,,,-13.6279459,29,0.251228303,0.546455337,45,0.481854041,0.405145993,38,0.6857213,22.39351845,27,0.4556872,2.960932932,37,0.444886246,0.438449094,39,0.658636467,0.3230115,41,0.645499003,19.38878006,30,0.368682993,2.19826516,28,0.448320987
2015,32,Michigan,711.3001989,33,0.873444484,0.200000003,8,0.501973031,0.45590141,18,0.270381471,0.535941111,36,0.676156665,17.28088379,34,0.351696262,3.122536811,33,0.476157105,0.46102852,40,0.746981172,-0.032388369,32,0.489548995,15.86502023,33,0.34090476,1.564288648,33,0.316073472,,,,10649883,19,1,0.441915888,1,,0.386305062,29,0.588475397,17.28088379,34,0.351696262,3.122536811,33,0.476157105,0.527265777,32,0.821546678,0.611386144,22,0.846589458,15.86502023,33,0.34090476,1.619083736,34,0.328157557,,,,-24.02230072,45,0.066240013,0.547384725,14,0.696720944,0.408628291,34,0.698850635,17.28088379,34,0.351696262,3.122536811,33,0.476157105,0.438837533,38,0.66696274,0.345000924,25,0.748546074,15.86502023,33,0.34090476,1.623067212,33,0.327677208
2015,33,Maryland,750.861191,10,0.928610681,0.200000003,8,0.501973031,0.455959389,15,0.283803148,0.509632889,42,0.595558267,9.840436935,37,0.200357648,2.563828061,39,0.368045206,0.460796189,42,0.70675478,-0.033695873,33,0.486343381,11.08731928,37,0.303241553,0.915927534,41,0.180149518,,,,4946729,29,1,0.441915888,1,,0.362849598,44,0.481373843,9.840436935,37,0.200357648,2.563828061,39,0.368045206,0.525775847,43,0.746245441,0.579472233,38,0.755428629,11.08731928,37,0.303241553,0.924266759,41,0.182837418,,,,-20.94357109,37,0.121032152,0.547390741,13,0.69811175,0.381089092,43,0.595019384,9.840436935,37,0.200357648,2.563828061,39,0.368045206,0.434632187,43,0.576820037,0.325828551,38,0.658700299,11.08731928,37,0.303241553,0.928649046,41,0.182027815
2015,34,Maine,759.1601225,7,0.940183204,0.200000003,8,0.501973031,0.455552529,38,0.189617252,0.551616696,21,0.724180703,8.598973274,38,0.17510629,3.246654347,30,0.500174238,0.461217256,31,0.779659542,-0.03578538,35,0.481220526,12.23624134,36,0.312298648,1.101984615,37,0.219154963,,,,8054580,20,1,0.441915888,1,,0.388944722,25,0.600528527,8.598973274,38,0.17510629,3.246654347,30,0.500174238,0.527869839,27,0.852076067,0.613315548,18,0.852100724,12.23624134,36,0.312298648,1.004251323,38,0.199566094,,,,-22.62901306,39,0.091036348,0.547664285,7,0.761352894,0.410322626,32,0.7052388,8.598973274,38,0.17510629,3.246654347,30,0.500174238,0.439150266,36,0.673666267,0.353732404,18,0.789463631,12.23624134,36,0.312298648,1.096037105,37,0.217136299
2015,35,Pennsylvania,701.6967435,36,0.860052855,0.200000003,8,0.501973031,0.456186384,12,0.336351449,0.513039229,41,0.605994,5.956306934,44,0.121354483,3.122536811,33,0.476157105,0.460776171,43,0.703288744,-0.029050888,30,0.497731518,16.17502565,32,0.343348571,1.081471161,38,0.214854475,,,,11417815,16,1,0.441915888,1,,0.372840294,42,0.526993026,5.956306934,44,0.121354483,3.122536811,33,0.476157105,0.526223784,42,0.768884225,0.611672719,21,0.847408047,16.17502565,32,0.343348571,1.147618074,37,0.229551078,,,,-23.78676605,44,0.070431823,0.54733561,17,0.685365758,0.394020355,42,0.643774222,5.956306934,44,0.121354483,3.122536811,33,0.476157105,0.436464348,42,0.616092902,0.324876604,39,0.654239273,16.17502565,32,0.343348571,1.069199559,38,0.21150731
2015,36,New York,553.4789493,45,0.653369159,0.200000003,8,0.501973031,0.457399929,5,0.617280472,0.448271712,45,0.407570929,7.574052334,41,0.154259408,1.811892057,44,0.222543225,0.460268076,44,0.615315677,-0.030743957,31,0.49358061,9.410125034,38,0.290020024,0.847814708,42,0.165870184,,,,11417815,16,1,0.441915888,1,,0.367195764,43,0.501219163,7.574052334,41,0.154259408,1.811892057,44,0.222543225,0.522600994,45,0.585787951,0.603686665,24,0.824596199,9.410125034,38,0.290020024,0.859208578,43,0.169230577,,,,-19.54383278,35,0.145943289,0.546497854,43,0.491683789,0.365673638,44,0.536898383,7.574052334,41,0.154259408,1.811892057,44,0.222543225,0.433355099,44,0.549445334,0.250642809,46,0.306364073,9.410125034,38,0.290020024,0.839500041,42,0.16332943
2015,37,Louisiana,716.6978256,30,0.880971255,0.200000003,8,0.501973031,0.455904226,17,0.27103327,0.533864422,37,0.669794479,18.5730114,33,0.377978125,3.360782716,29,0.522258436,0.461067845,39,0.753790095,-0.041478191,37,0.467263429,19.46253744,29,0.369264432,1.437531334,34,0.28949977,,,,-1513421056,49,1,0.441915888,1,,0.38054139,40,0.56215751,18.5730114,33,0.377978125,3.360782716,29,0.522258436,0.52692276,39,0.804210596,0.594988264,30,0.79974956,19.46253744,29,0.369264432,1.634068704,33,0.331291645,,,,-7.93055582,23,0.35262473,0.547331859,18,0.684498684,0.401059539,41,0.670314111,18.5730114,33,0.377978125,3.360782716,29,0.522258436,0.438001112,40,0.649033848,0.343990606,28,0.743811514,19.46253744,29,0.369264432,1.493322671,34,0.300464191
2015,38,Mississippi,716.2221293,31,0.880307916,0.200000003,8,0.501973031,0.455587393,36,0.197688175,0.554937697,19,0.734354988,19.3469696,31,0.393720427,3.123755839,32,0.47639299,0.461241718,29,0.783894998,-0.082060581,44,0.36776736,12.68583394,35,0.315842842,1.701818207,32,0.344905493,,,,1893457.75,37,1,0.441915888,1,,0.392610349,18,0.61726639,19.3469696,31,0.393720427,3.123755839,32,0.47639299,0.527267909,31,0.821654452,0.600954024,25,0.816790518,12.68583394,35,0.315842842,1.687297908,32,0.342424469,,,,-19.55782509,36,0.145694267,0.547246985,28,0.664876515,0.414552565,30,0.721186969,19.3469696,31,0.393720427,3.123755839,32,0.47639299,0.439088278,37,0.672337529,0.359592457,8,0.816925073,12.68583394,35,0.315842842,1.686089467,32,0.340895689
2015,39,Rhode Island,747.991329,13,0.924608775,0.200000003,8,0.501973031,0.455664985,29,0.215650259,0.536710949,34,0.678515158,11.12552643,35,0.226496355,2.241191272,41,0.305613973,0.461069097,38,0.754006781,-0.061990713,41,0.416972768,5.07188398,43,0.255821134,1.016870411,40,0.201311421,,,,4901921.5,31,1,0.441915888,1,,0.383824016,35,0.577146528,11.12552643,35,0.226496355,2.241191272,41,0.305613973,0.527080141,36,0.812164608,0.583107393,37,0.76581232,5.07188398,43,0.255821134,0.960861508,40,0.190491166,,,,-23.4276886,42,0.076822323,0.547594151,8,0.745138361,0.401151965,40,0.670662586,11.12552643,35,0.226496355,2.241191272,41,0.305613973,0.43748064,41,0.637877398,0.352868039,19,0.785413035,5.07188398,43,0.255821134,1.035923805,39,0.204527952
2015,40,Connecticut,759.7162295,6,0.940958673,-0.848066926,45,0.491633687,0.456569917,10,0.425137103,0.446095823,46,0.400904835,7.97867918,40,0.162489514,1.564749001,46,0.174720267,0.459436084,46,0.471262162,-0.13151488,47,0.246519983,-20.31636968,48,0.055682397,0.706237821,45,0.136189672,,,,11475713,13,1,0.441915888,1,,0.338420778,46,0.369827785,7.97867918,40,0.162489514,1.564749001,46,0.174720267,0.521459871,46,0.528115412,0.481601303,46,0.475864176,-20.31636968,48,0.055682397,0.700842112,45,0.136108421,,,,-18.34161377,33,0.167339175,0.547808034,4,0.794586315,0.32776401,46,0.393967428,7.97867918,40,0.162489514,1.564749001,46,0.174720267,0.426145562,46,0.394907004,0.286276444,44,0.473350794,-20.31636968,48,0.055682397,0.682930695,46,0.130490096
2015,41,Delaware,718.9109566,28,0.884057377,0.200000003,8,0.501973031,0.455391985,49,0.152452237,0.545893075,30,0.706645702,6.280813217,43,0.127954937,2.468292917,40,0.349558855,0.461168273,35,0.771178453,-0.034466771,34,0.484453366,6.259818065,41,0.265185765,0.841938078,43,0.164638194,,,,-53446932,48,1,0.441915888,1,,0.39116907,22,0.610685268,6.280813217,43,0.127954937,2.468292917,40,0.349558855,0.527120988,35,0.814229046,0.57286471,40,0.736554499,6.259818065,41,0.265185765,0.872637082,42,0.172039133,,,,-22.65727234,40,0.090533418,0.54718709,32,0.651029194,0.407890215,36,0.696067858,6.280813217,43,0.127954937,2.468292917,40,0.349558855,0.440420654,18,0.700897368,0.314401309,42,0.605149835,6.259818065,41,0.265185765,0.829695245,43,0.161272942
2015,42,California,447.862958,49,0.506091946,0.200000003,8,0.501973031,0.458782093,1,0.93724402,0.331062068,49,0.048485107,8.478530884,39,0.172656493,1.690059084,45,0.198968162,0.457482357,48,0.132987975,-0.063920462,42,0.41224159,7.501980959,39,0.274977889,0.682517698,46,0.131216929,,,,11517207,11,1,0.441915888,1,,0.275932047,48,0.084493836,8.478530884,39,0.172656493,1.690059084,45,0.198968162,0.511010444,50,0,0.569425038,43,0.726729212,7.501980959,39,0.274977889,0.672425195,46,0.130165056,,,,-21.16759872,38,0.117045133,0.547071523,37,0.624311076,0.227720262,49,0.016771738,8.478530884,39,0.172656493,1.690059084,45,0.198968162,0.413081616,48,0.11487787,0.23850329,47,0.249475731,7.501980959,39,0.274977889,0.715726115,44,0.137368708
2015,43,Hawaii,723.112432,27,0.889916164,0.200000003,8,0.501973031,0.455548403,39,0.188662095,0.536620795,35,0.67823896,10.25401783,36,0.208769879,1.880032695,43,0.235728653,0.460961041,41,0.735297742,-0.071247672,43,0.394277428,2.711060488,45,0.237210471,1.310966868,36,0.262966496,,,,1893419.875,38,1,0.441915888,1,,0.387927329,26,0.595882941,10.25401783,36,0.208769879,1.880032695,43,0.235728653,0.526225171,41,0.768954351,0.542270676,45,0.649163848,2.711060488,45,0.237210471,1.289704255,36,0.259268233,,,,-23.0334568,41,0.083838464,0.546826851,41,0.567745064,0.404602193,39,0.683671007,10.25401783,36,0.208769879,1.880032695,43,0.235728653,0.439158362,35,0.673839804,0.306026196,43,0.56590229,2.711060488,45,0.237210471,1.296641725,36,0.259211727
2015,44,Vermont,718.1510453,29,0.882997711,0,42,0.5,0.455464547,44,0.169249842,0.547854192,29,0.71265382,6.914638519,42,0.140846938,2.084045497,42,0.275205771,0.461176356,34,0.77257789,-0.055909249,40,0.431882725,3.275543248,44,0.241660359,1.047869071,39,0.207810053,,,,-53390092,47,1,0.441915888,1,,0.392948485,17,0.618810373,6.914638519,42,0.140846938,2.084045497,42,0.275205771,0.527163612,34,0.816383242,0.574199926,39,0.740368492,3.275543248,44,0.241660359,1.000047333,39,0.198686834,,,,-23.54096413,43,0.074806359,0.547410776,12,0.702743536,0.407837995,37,0.695870976,6.914638519,42,0.140846938,2.084045497,42,0.275205771,0.439382477,34,0.678643764,0.33620379,35,0.707320851,3.275543248,44,0.241660359,0.945616259,40,0.18558657
2015,45,West Virginia,701.4926349,37,0.859768234,0.200000003,8,0.501973031,0.455520499,42,0.182202541,0.549234233,27,0.716881741,3.749419689,47,0.076466418,2.656599254,38,0.385996723,0.461243154,28,0.784143488,-0.046266587,39,0.455523692,7.356953203,40,0.273834617,0.772536518,44,0.150088687,,,,4845100.5,32,1,0.441915888,1,,0.391177351,21,0.610723082,3.749419689,47,0.076466418,2.656599254,38,0.385996723,0.527235682,33,0.820025704,0.600762683,26,0.81624396,7.356953203,40,0.273834617,0.72217583,44,0.140570342,,,,-25.39962959,46,0.041727697,0.547247229,27,0.664932903,0.409412407,33,0.701806994,3.749419689,47,0.076466418,2.656599254,38,0.385996723,0.43953894,31,0.681997589,0.345091669,24,0.748971324,7.356953203,40,0.273834617,0.707227958,45,0.135586278
2015,46,New Mexico,652.3299727,42,0.791212898,-50.48343658,50,0.001973001,0.455030355,50,0.068736864,0.576816321,6,0.80138278,5.795842171,45,0.118090631,3.677294223,21,0.583504407,0.461776188,4,0.876434578,-0.111129706,45,0.296498427,6.223478775,42,0.264899298,1.372539793,35,0.27587479,,,,-45778116,46,1,0.441915888,1,,0.413487975,4,0.712597105,5.795842171,45,0.118090631,3.677294223,21,0.583504407,0.528016459,24,0.859486282,0.611689935,20,0.847457226,6.223478775,42,0.264899298,1.325789986,35,0.26681552,,,,-18.4047184,34,0.166216102,0.546464273,44,0.483920025,0.43667624,5,0.804600027,5.795842171,45,0.118090631,3.677294223,21,0.583504407,0.443538779,4,0.76773521,0.364955858,4,0.842059101,6.223478775,42,0.264899298,1.347775279,35,0.269936635
2015,47,Kentucky,731.1435365,23,0.901115213,-4.715819359,48,0.453477704,0.456256529,11,0.352589469,0.485107746,43,0.520422546,0.532200992,50,0.011028222,1.253618326,47,0.114515504,0.460019301,45,0.57224201,-0.148767797,48,0.204220911,-12.15876021,46,0.119989839,0.384798203,47,0.068802311,,,,1893460,36,1,0.441915888,1,,0.353551714,45,0.43891816,0.532200992,50,0.011028222,1.253618326,47,0.114515504,0.523225223,44,0.617336558,0.544710907,44,0.656134272,-12.15876021,46,0.119989839,0.378215379,47,0.068631426,,,,-26.38381958,50,0.024212072,0.54776337,5,0.784260358,0.353814724,45,0.492186633,0.532200992,50,0.011028222,1.253618326,47,0.114515504,0.429466269,45,0.466087225,0.32434728,40,0.651758751,-12.15876021,46,0.119989839,0.386213914,47,0.068255809
2015,48,Massachusetts,732.0354651,21,0.902358971,-0.848066926,45,0.491633687,0.456797899,8,0.477913774,0.426161896,47,0.339834853,1.921191096,48,0.039280267,0.66181655,50,0,0.459412364,47,0.467155177,-0.123443331,46,0.266309046,-18.82010686,47,0.067477621,0.222393004,49,0.034755302,,,,4946729,29,1,0.441915888,1,,0.325885152,47,0.31258803,1.921191096,48,0.039280267,0.66181655,50,0,0.521042095,47,0.507000987,0.469305142,47,0.440740678,-18.82010686,47,0.067477621,0.19955786,49,0.031265419,,,,-25.87607956,49,0.033248319,0.54815622,3,0.875083975,0.314607467,47,0.344363218,1.921191096,48,0.039280267,0.66181655,50,0,0.424092594,47,0.350901087,0.285179276,45,0.468209235,-18.82010686,47,0.067477621,0.238293131,49,0.037230451
2015,49,New Jersey,728.6477705,26,0.897634968,-3.074095249,47,0.469673569,0.458412012,2,0.85157234,0.323638004,50,0.025740594,3.899473906,46,0.07951852,0.844567657,48,0.035362914,0.457022239,49,0.053321724,-0.199315207,49,0.080293549,-24.7891296,50,0.020423078,0.24675792,48,0.039863221,,,,5046078,27,1,0.441915888,1,,0.266952596,49,0.043492171,3.899473906,46,0.07951852,0.844567657,48,0.035362914,0.513097834,48,0.105496991,0.355510843,49,0.11569175,-24.7891296,50,0.020423078,0.263336758,48,0.044604699,,,,-25.83849335,48,0.033917241,0.548402296,2,0.93197472,0.234924164,48,0.04393266,3.899473906,46,0.07951852,0.844567657,48,0.035362914,0.41018262,49,0.052737116,0.192352295,50,0.033202447,-24.7891296,50,0.020423078,0.260454386,48,0.041878621
2015,50,Illinois,695.0436465,39,0.850775382,-45.9676857,49,0.04652159,0.45839151,3,0.846826268,0.334852035,48,0.060096126,0.871084273,49,0.017921105,0.844567657,48,0.035362914,0.456814661,50,0.0173811,-0.208209526,50,0.058487297,-22.65174793,49,0.037272322,0.146871218,50,0.018922737,,,,4988348,28,1,0.441915888,1,,0.266713003,50,0.04239815,0.871084273,49,0.017921105,0.844567657,48,0.035362914,0.51257196,49,0.078919213,0.411519044,48,0.275676968,-22.65174793,49,0.037272322,0.136038162,50,0.01798035,,,,-25.47298431,47,0.040422203,0.548696533,1,1,0.224536134,50,0.004766595,0.871084273,49,0.017921105,0.844567657,48,0.035362914,0.408861336,50,0.024415058,0.229377278,48,0.206709316,-22.65174793,49,0.037272322,0.204849058,50,0.030215789
2016,1,Nebraska,773.7281687,5,0.960497753,0,44,0.5,0.455522014,41,0.18255332,0.574289909,6,0.793642815,45.72224045,3,0.930193171,4.962563486,3,0.832208049,0.461704945,4,0.864099403,0.060646597,4,0.717643334,43.05679224,6,0.555260855,4.693939364,1,0.972180835,,,,110415.7188,38,1,0.441915888,1,,0.394570696,16,0.626217657,45.72224045,3,0.930193171,4.962563486,3,0.832208049,0.529649973,2,0.942044301,0.62069722,12,0.87318618,43.05679224,6,0.555260855,4.72510197,1,0.977777552,,,,27.48880959,1,0.982983028,0.547300961,18,0.67735526,0.433223391,11,0.791581722,45.72224045,3,0.930193171,4.962563486,3,0.832208049,0.442400937,7,0.743345266,0.360855223,11,0.822842662,43.05679224,6,0.555260855,4.697023029,1,0.972418115
